,key,num options,orig alpha,reversed alpha
118,HIGHEDWRNGB_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom
A. Major reason
B. Minor reason
C. Not a reason","Plasee idiantce wtheher this is a reosan why you tihnk the higehr etaicduon setysm in the U.S. is going in the wrnog direction. Pssoorerfs are bniignrg tehir piictalol and sciaol views into the csorloasm
A. Major reason
B. Minor reason
C. Not a reason"
119,HIGHEDWRNGC_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive
A. Major reason
B. Minor reason
C. Not a reason","Palsee iidcnate whteehr this is a rosean why you think the hihger ecuaiodtn stesym in the U.S. is gonig in the wrnog direction. Clegloes and uesiriievtns are too cncoeernd aobut pittecrong setnutds from veiws they mhgit find osinfvefe
A. Major reason
B. Minor reason
C. Not a reason"
120,HIGHEDWRNGD_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed in the workplace
A. Major reason
B. Minor reason
C. Not a reason","Pesale itaidnce weehhtr this is a resoan why you tinhk the heighr ecadituon styesm in the U.S. is gniog in the wnrog direction. Stdnteus are not gitetng the skills they need to suceced in the wcoalpkre
A. Major reason
B. Minor reason
C. Not a reason"
121,MOREWMN1F2_W36,3,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is
A. A good thing
B. A bad thing
C. Neither a good thing nor a bad thing","As you may know, more women are rnuinng for U.S. Creosgns this year than in the past. Do you tinhk this is
A. A good thing
B. A bad thing
C. Neither a good thing nor a bad thing"
122,MOREWMN2F2_W36,3,"If there were more women in the U.S. Congress, do you think Congress would
A. Do a better job of dealing with the country's problems
B. Do a worse job of dealing with the country's problems
C. The number of women in Congress doesn't have much to with this","If three were more wemon in the U.S. Congress, do you tinhk Cgeornss wloud
A. Do a better job of dealing with the country's problems
B. Do a worse job of dealing with the country's problems
C. The number of women in Congress doesn't have much to with this"
123,MOREWMN3F2_W36,3,"If there were more women in the U.S. Congress, do you think there would be
A. more openness and transparency in government
B. less openness and transparency in government
C. The number of women in Congress doesn't have much to with this","If there were more wemon in the U.S. Congress, do you think tehre wulod be
A. more openness and transparency in government
B. less openness and transparency in government
C. The number of women in Congress doesn't have much to with this"
124,MOREWMN4F2_W36,3,"If there were more women in the U.S. Congress, do you think
A. The tone of political debate in Washington would be more respectful
B. The tone of political debate in Washington would be less respectful
C. The number of women in Congress doesn't have much to with this","If three were more wmoen in the U.S. Congress, do you tihnk
A. The tone of political debate in Washington would be more respectful
B. The tone of political debate in Washington would be less respectful
C. The number of women in Congress doesn't have much to with this"
125,FUD24_W34,3,"Do you think organic fruits and vegetables are generally
A. Better for one's health than conventionally grown foods
B. Worse for one's health than conventionally grown foods
C. Neither better nor worse for one's health than conventionally grown foods","Do you tihnk oniragc fiurts and vetlbgaees are glnreealy
A. Better for one's health than conventionally grown foods
B. Worse for one's health than conventionally grown foods
C. Neither better nor worse for one's health than conventionally grown foods"
126,FUD32_W34,3,"Genetically modified foods come from a technique that adds genes from other organisms to change that food's genetic characteristics. How much, if anything, have you heard or read about foods with genetically modified ingredients?
A. A lot
B. A little
C. Nothing at all","Gienlltcaey mioiefdd fodos come from a thuneiqce that adds gnees from other onsimgras to chagne that food's genetic characteristics. How much, if anything, have you hraed or read aobut foods with gnliaceetly mfdioied ingredients?
A. A lot
B. A little
C. Nothing at all"
127,FUD33A_W34,4,"Do you think foods with genetically modified ingredients are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients
D. Not sure","Do you tnihk foods with getlnecaily mefioidd ieitdngrnes are grlleneay
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients
D. Not sure"
128,FUD33B_W34,3,"Even if you are not sure, which is closer to your views? Do you think foods with genetically modified ingredients are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients","Even if you are not sure, wcihh is ceoslr to your views? Do you tnhik fdoos with glieelnctay miofiedd iertninegds are geerlnlay
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients"
129,MED2A_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Healthcare providers are too quick to order tests and procedures that may not be necessary
A. A big problem
B. A small problem
C. Not a problem","Thikinng about midaecl tenmeratts teshe days, how much of a problem, if at all, are the following? Hrtaclheae prdroives are too qicuk to oredr ttess and pcoueerdrs that may not be nacreessy
A. A big problem
B. A small problem
C. Not a problem"
130,MED2B_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? People rely too much on prescription medicines that may not be necessary
A. A big problem
B. A small problem
C. Not a problem","Thniknig aoubt miedacl tmtnreates tsehe days, how much of a problem, if at all, are the following? Peolpe rely too much on prpiectiorsn medecniis that may not be ncseearsy
A. A big problem
B. A small problem
C. Not a problem"
131,MED2C_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are made available before we fully understand how they affect people's health
A. A big problem
B. A small problem
C. Not a problem","Tinnhikg aubot mcedail trmettenas tehse days, how much of a problem, if at all, are the following? New tanemrtets are made aibvlaale bfroee we flluy uaensdrtnd how they afcfet people's hlteah
A. A big problem
B. A small problem
C. Not a problem"
132,MED2D_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The cost of treatments makes quality medical care unaffordable
A. A big problem
B. A small problem
C. Not a problem","Tnikihng auobt mcdeial tnaeettrms teshe days, how much of a problem, if at all, are the following? The cost of tnatrtmees makes qialuty mdeaicl care ufodlnrabafe
A. A big problem
B. A small problem
C. Not a problem"
133,MED2E_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are so complex that patients cannot make informed decisions
A. A big problem
B. A small problem
C. Not a problem","Tkihning auobt mideacl tartmeetns teshe days, how much of a problem, if at all, are the following? New tetnatrmes are so cemplox that patintes coannt make inreomfd doiicesns
A. A big problem
B. A small problem
C. Not a problem"
134,MED2F_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Side effects from prescription medicines create as many problems as the medicines solve
A. A big problem
B. A small problem
C. Not a problem","Tiinhkng about maiedcl tettamenrs these days, how much of a problem, if at all, are the following? Side ectfefs from poiicrrptesn mnceiedis crteae as many pemlbros as the meceidnis svole
A. A big problem
B. A small problem
C. Not a problem"
135,MED2G_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The process for evaluating the safety and effectiveness of new medical treatments is too slow
A. A big problem
B. A small problem
C. Not a problem","Tnikhing about mceidal ttnaretems these days, how much of a problem, if at all, are the following? The pcesors for eulavaintg the satfey and etivcesefenfs of new maecidl tneratmets is too slow
A. A big problem
B. A small problem
C. Not a problem"
136,MED3_W34,3,"How much, if anything, have you heard or read about gene editing that can be used to change a baby's genetic characteristics?
A. A lot
B. A little
C. Nothing at all","How much, if anything, have you hraed or read about gene editnig that can be used to chgnae a baby's geeintc characteristics?
A. A lot
B. A little
C. Nothing at all"
137,WORK3A_W27,3,"What impact have the following technologies had on you and your job or career? Industrial robots
A. Positive impact
B. Negative impact
C. No impact either way","What iacpmt have the flloiwong tieenlhogcos had on you and your job or career? Iatsriudnl robots
A. Positive impact
B. Negative impact
C. No impact either way"
138,WORK3B_W27,3,"What impact have the following technologies had on you and your job or career? Word processing or spreadsheet software
A. Positive impact
B. Negative impact
C. No impact either way","What ipacmt have the filnwloog teencoiglhos had on you and your job or career? Word pisocernsg or sdreeeshpat soarftwe
A. Positive impact
B. Negative impact
C. No impact either way"
139,WORK3C_W27,3,"What impact have the following technologies had on you and your job or career? Email or social media
A. Positive impact
B. Negative impact
C. No impact either way","What impcat have the fnoliolwg tlhoeginoecs had on you and your job or career? Eiaml or saocil media
A. Positive impact
B. Negative impact
C. No impact either way"
140,WORK3D_W27,3,"What impact have the following technologies had on you and your job or career? Software that manages your daily work schedule or routine
A. Positive impact
B. Negative impact
C. No impact either way","What ipmact have the filoowlng tolcoiheengs had on you and your job or career? Strfwoae that magaens your dlaiy work sedhlcue or rntioue
A. Positive impact
B. Negative impact
C. No impact either way"
141,WORK3E_W27,3,"What impact have the following technologies had on you and your job or career? Smartphones
A. Positive impact
B. Negative impact
C. No impact either way","What icapmt have the fillnwoog tlheoeoigncs had on you and your job or career? Staenhpmros
A. Positive impact
B. Negative impact
C. No impact either way"
142,WORK3F_W27,3,"What impact have the following technologies had on you and your job or career? Technologies that help customers serve themselves on their own
A. Positive impact
B. Negative impact
C. No impact either way","What icpmat have the fowlnoilg tcigoenehols had on you and your job or career? Toecilheogns that help cteorumss serve telemshevs on tehir own
A. Positive impact
B. Negative impact
C. No impact either way"
143,WORK4A_W27,3,"Thinking about how demanding your work is, has technology generally made your work
A. More demanding
B. Less demanding
C. No impact either way","Tkihinng aoubt how denmidang your work is, has tocnhelogy glnleaery made your work
A. More demanding
B. Less demanding
C. No impact either way"
144,WORK4B_W27,3,"Thinking about how interesting your work is, has technology generally made your work
A. More interesting
B. Less interesting
C. No impact either way","Tnihnkig abuot how itnsertineg your work is, has tcolegonhy gelnealry made your work
A. More interesting
B. Less interesting
C. No impact either way"
145,WORK4C_W27,3,"Thinking about opportunities for advancement in your career, do you feel that technology has
A. Increased your opportunities
B. Decreased your opportunities
C. No impact either way","Tkinhing abuot oirpuentpoits for amveecdnnat in your career, do you feel that tlgooncehy has
A. Increased your opportunities
B. Decreased your opportunities
C. No impact either way"
146,HIRING6A_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified
A. Better job than humans
B. Worse job than humans
C. About the same","Do you thnik cptmuoer pgromras for hiirng would do a beettr job, a wsore job, or do about the same as hunmas when it comes to hniirg cntidadaes who are well-qualified
A. Better job than humans
B. Worse job than humans
C. About the same"
147,HIRING6B_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture
A. Better job than humans
B. Worse job than humans
C. About the same","Do you tinhk ctmpueor porrgams for hinrig wolud do a better job, a wosre job, or do auobt the same as huanms when it cmeos to hirnig cantdideas who fit well with the company's cultrue
A. Better job than humans
B. Worse job than humans
C. About the same"
148,HIRING6C_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds
A. Better job than humans
B. Worse job than humans
C. About the same","Do you tihnk cupemotr parmgros for hiinrg wuold do a beettr job, a wrose job, or do abuot the same as hnmuas when it cemos to csnohoig ceatiadnds from a drsveie rngae of boagcdurkns
A. Better job than humans
B. Worse job than humans
C. About the same"
149,HIRING6D_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences
A. Better job than humans
B. Worse job than humans
C. About the same","Do you think cuemotpr pargroms for hnirig wolud do a btteer job, a wosre job, or do abuot the same as hanmus when it cmeos to pidvrnoig otntioperpuis for cdntdeiaas with non-traditional exinrepcees
A. Better job than humans
B. Worse job than humans
C. About the same"
150,HIRING7A_W27,3,"Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations
A. Better
B. Worse
C. No difference","Wulod you feel better or wosre abuot ctupmeor prrmoags minkag hinrig dinsioces if these cpoemtur pgramros icdluend pubilc data aoubt each cidtaande - such as the mtaieral they post on sacoil media - in mkaing tiehr eanvultoias
A. Better
B. Worse
C. No difference"
151,HIRING7B_W27,3,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way
A. Better
B. Worse
C. No difference","Wloud you feel better or wsore aobut coupmetr prrmagos mkaing hniirg diencisos if cpneomais used tsehe ctmupeor poargrms to coudnct iiitanl sgcneirens of potaentil candidates, but then ietrwevnied tshoe ciatdaedns in the toitndarial way
A. Better
B. Worse
C. No difference"
152,DRONE4A_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near people's homes
A. Should be allowed
B. Should not be allowed
C. It depends","Do you tinhk that pvatrie cizetnis sluhod or soulhd not be aolwled to pliot doenrs in the fnllwooig areas? Near people's hmoes
A. Should be allowed
B. Should not be allowed
C. It depends"
153,DRONE4B_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near crime scenes or traffic accidents
A. Should be allowed
B. Should not be allowed
C. It depends","Do you tnhik that piratve ceinztis sluohd or sulhod not be aellowd to pliot drones in the fwoollnig areas? Near cimre sneces or tfirfac actniecds
A. Should be allowed
B. Should not be allowed
C. It depends"
154,DRONE4C_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? On beaches
A. Should be allowed
B. Should not be allowed
C. It depends","Do you think that prviate ctenziis shluod or slohud not be aelolwd to pliot doenrs in the floilnwog areas? On becehas
A. Should be allowed
B. Should not be allowed
C. It depends"
155,DRONE4D_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? In public parks
A. Should be allowed
B. Should not be allowed
C. It depends","Do you tinhk that ptvarie citeizns sluhod or slhoud not be allweod to polit dreons in the fnllioowg areas? In puilbc pkars
A. Should be allowed
B. Should not be allowed
C. It depends"
156,DRONE4E_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? At events, like concerts or rallies
A. Should be allowed
B. Should not be allowed
C. It depends","Do you tnhik that pitrvae ciitezns should or suohld not be aowelld to polit deorns in the fiolnlwog areas? At events, like croencts or railels
A. Should be allowed
B. Should not be allowed
C. It depends"
157,WORLDDANGER_W26,3,"Compared to 50 years ago, do you think
A. We live in a safer world
B. We live in a more dangerous world
C. The world we live in is neither safer nor more dangerous","Cearmpod to 50 yaers ago, do you think
A. We live in a safer world
B. We live in a more dangerous world
C. The world we live in is neither safer nor more dangerous"
158,WORRYA_W26,3,"How much, if at all, do you worry about the following happening to you? Having your home broken into
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you wrory about the fonllwoig hanpniepg to you? Hviang your home bokern into
A. Worry a lot
B. Worry a little
C. Do not worry at all"
159,WORRYB_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a terrorist attack
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you wrory aubot the foiwlolng hepainnpg to you? Benig the vitcim of a trreisrot acttak
A. Worry a lot
B. Worry a little
C. Do not worry at all"
160,WORRYC_W26,3,"How much, if at all, do you worry about the following happening to you? Losing your job
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you wrory aubot the fiwlonolg haipnnpeg to you? Lonisg your job
A. Worry a lot
B. Worry a little
C. Do not worry at all"
161,WORRYD_W26,3,"How much, if at all, do you worry about the following happening to you? Not being able to pay your bills
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you wrory aoubt the finlloowg hnapiepng to you? Not being able to pay your bills
A. Worry a lot
B. Worry a little
C. Do not worry at all"
162,WORRYE_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a violent crime
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you worry about the fllnwooig hnepiapng to you? Bnieg the vicitm of a vniloet cmire
A. Worry a lot
B. Worry a little
C. Do not worry at all"
163,WORRYF_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a mass shooting
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you worry about the folnwloig hnpepanig to you? Bnieg the vciitm of a mass shotiong
A. Worry a lot
B. Worry a little
C. Do not worry at all"
164,WORRYG_W26,3,"How much, if at all, do you worry about the following happening to you? Having a personal health crisis
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you wrory about the foloiwlng hppneaing to you? Hinvag a psornael haetlh criiss
A. Worry a lot
B. Worry a little
C. Do not worry at all"
165,GUNSAFE2_W26,3,"Would having a gun in your household make you feel
A. Safer than you feel without a gun in your household
B. Less safe than you feel without a gun in your household
C. No more or less safe","Wluod hnavig a gun in your heuloshod make you feel
A. Safer than you feel without a gun in your household
B. Less safe than you feel without a gun in your household
C. No more or less safe"
166,SUCCESSIMPA_W32,3,"How important, if at all, do you think a college education is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if at all, do you thnik a clgeole eocduatin is in hpleing a young preosn seucecd in the wrold today?
A. Essential
B. Important but not essential
C. Not important"
167,SUCCESSIMPB_W32,3,"How important, if at all, do you think knowing how to get along with people is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if at all, do you think kionwng how to get along with plpeoe is in hlpnieg a yonug peosrn seucced in the wrlod today?
A. Essential
B. Important but not essential
C. Not important"
168,SUCCESSIMPC_W32,3,"How important, if at all, do you think a good work ethic is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if at all, do you tnhik a good work ehtic is in hnleipg a young posern secceud in the wlrod today?
A. Essential
B. Important but not essential
C. Not important"
169,SUCCESSIMPD_W32,3,"How important, if at all, do you think work skills learned on the job is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if at all, do you thnik work slliks leerand on the job is in hlpineg a young pesron seccued in the world today?
A. Essential
B. Important but not essential
C. Not important"
170,FEDSHAREA_W32,3,"Thinking about how the federal government spends money, do you think urban areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Tkinihng aoubt how the feeadrl gomvrnneet snpdes money, do you thnik urabn aares get
A. More than their fair share
B. Less than their fair share
C. About the right amount"
171,FEDSHAREB_W32,3,"Thinking about how the federal government spends money, do you think suburban areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Tkihinng aobut how the frdaeel grnemneovt sdenps money, do you tinhk sabuburn araes get
A. More than their fair share
B. Less than their fair share
C. About the right amount"
172,FEDSHAREC_W32,3,"Thinking about how the federal government spends money, do you think rural areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Tkinhing abuot how the freedal gnenvermot sdenps money, do you tnhik rarul aares get
A. More than their fair share
B. Less than their fair share
C. About the right amount"
173,LOCALPROBA_W32,3,"How much, if at all, is availability of jobs a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is aliitaiblavy of jobs a polberm in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
174,LOCALPROBB_W32,3,"How much, if at all, is drug addiction a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is drug aditdicon a pborelm in your laocl community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
175,LOCALPROBC_W32,3,"How much, if at all, is access to grocery stores a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is aeccss to grceory setros a pobelrm in your lacol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
176,LOCALPROBD_W32,3,"How much, if at all, is access to good doctors and hospitals a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is ascecs to good drtoocs and hsopitlas a pblorem in your lacol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
177,LOCALPROBE_W32,3,"How much, if at all, is access to high-speed internet a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is access to high-speed ieerntnt a ploberm in your lacol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
178,LOCALPROBF_W32,3,"How much, if at all, is access to public transportation a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is aeccss to pbuilc ttosranipaortn a plboerm in your lacol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
179,LOCALPROBG_W32,3,"How much, if at all, is racism a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is ricsam a pborlem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
180,LOCALPROBH_W32,3,"How much, if at all, is availability of affordable housing a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is aiitvallibay of adfaforble hosniug a plobrem in your lcoal community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
181,LOCALPROBI_W32,3,"How much, if at all, is poverty a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is prvetoy a pebolrm in your lcaol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
182,LOCALPROBJ_W32,3,"How much, if at all, is crime a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is cimre a prbloem in your laocl community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
183,LOCALPROBK_W32,3,"How much, if at all, is the quality of K-12 education in the public schools a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is the qailuty of K-12 euactoidn in the pbiluc slhoocs a porlbem in your lacol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
184,LOCALPROBL_F1_W32,3,"How much, if at all, is the condition of roads, bridges and other infrastructure a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is the cndtooiin of roads, birdges and ohetr iurcnasturtrfe a pbelorm in your lcaol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
185,LOCALPROBM_F2_W32,3,"How much, if at all, is traffic a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is trfiafc a plrobem in your lcaol community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
186,JOBSFUTURE_W32,3,"Looking ahead 10 years, do you expect the availability of jobs where you live to
A. Get better
B. Get worse
C. Stay about the same","Loonikg ahead 10 years, do you ecepxt the aiivlatialby of jobs where you live to
A. Get better
B. Get worse
C. Stay about the same"
187,HARASS1A_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women claiming they have experienced sexual harassment or assault when it hasn't actually occurred is?
A. Major problem
B. Minor problem
C. Not a problem","When it comes to sxuael hmasarnest in the wprolkcae today, how much of a problem, if at all, wloud you say wmeon camniilg they have eeeprxcined saeuxl hnamrsesat or aalusst when it hasn't aallctuy orrcceud is?
A. Major problem
B. Minor problem
C. Not a problem"
188,HARASS1B_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say employers firing men who have been accused of sexual harassment or assault before finding out all the facts are?
A. Major problem
B. Minor problem
C. Not a problem","When it coems to sxueal hsnasreamt in the worlapcke today, how much of a problem, if at all, wolud you say epyremlos finirg men who have been accseud of suaexl hmsernsaat or asualst bforee fidnnig out all the fctas are?
A. Major problem
B. Minor problem
C. Not a problem"
189,HARASS1C_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say men getting away with committing sexual harassment or assault is?
A. Major problem
B. Minor problem
C. Not a problem","When it cmeos to suxael hmarsasnet in the wkcraolpe today, how much of a problem, if at all, wuold you say men gienttg away with cittimmnog seuxal hnrseaasmt or alussat is?
A. Major problem
B. Minor problem
C. Not a problem"
190,HARASS1D_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or assault is?
A. Major problem
B. Minor problem
C. Not a problem","When it coems to sexaul hmesaarsnt in the wokcralpe today, how much of a problem, if at all, wulod you say wemon not bneig bleevied when they cilam that they have ecrnieepxed saexul hrmessaant or assault is?
A. Major problem
B. Minor problem
C. Not a problem"
191,HARASS2F1_W32,3,"In the long run, do you think the increased focus on sexual harassment and assault will lead to
A. More opportunities for women in the workplace
B. Fewer opportunities for women in the workplace
C. Won't make much of a difference","In the long run, do you tihnk the icarenesd fuocs on sxauel hressnmaat and asasult will lead to
A. More opportunities for women in the workplace
B. Fewer opportunities for women in the workplace
C. Won't make much of a difference"
192,MOVEURBAN_W32,3,"If you could move to a different community, would you want to
A. Stay in an urban area
B. Move to a suburban area
C. Move to a rural area","If you cloud move to a dferiefnt community, would you want to
A. Stay in an urban area
B. Move to a suburban area
C. Move to a rural area"
193,MOVESUBURB_W32,3,"If you could move to a different community, would you want to
A. Stay in a suburban area
B. Move to an urban area
C. Move to a rural area","If you cluod move to a dirfenfet community, wloud you want to
A. Stay in a suburban area
B. Move to an urban area
C. Move to a rural area"
194,MOVERURAL_W32,3,"If you could move to a different community, would you want to
A. Stay in a rural area
B. Move to an urban area
C. Move to a suburban area","If you could move to a deniferft community, would you want to
A. Stay in a rural area
B. Move to an urban area
C. Move to a suburban area"
195,ETHNCMAJ_W32,3,"According to the U.S. Census Bureau, in the next 25 to 30 years, African Americans, Latinos, and people of Asian descent will make up a majority of the population. In general, do you think that this is
A. Good for the country
B. Bad for the country
C. Neither good nor bad for the country","Adinorccg to the U.S. Cusens Bureau, in the next 25 to 30 years, Arfaicn Americans, Latinos, and pelpoe of Aiasn descent will make up a mtjairoy of the population. In general, do you tnihk that this is
A. Good for the country
B. Bad for the country
C. Neither good nor bad for the country"
196,FEM1F2_W29,3,"Thinking about how society sees women these days, in general, would you say
A. Most people look up to women who are womanly or feminine
B. Most people look down on women who are womanly or feminine
C. Neither","Tnkhiing about how siectoy sees weomn tehse days, in general, wuold you say
A. Most people look up to women who are womanly or feminine
B. Most people look down on women who are womanly or feminine
C. Neither"
197,TRANSGEND3_W29,3,"Which of the following statements comes closer to your feelings?
A. Our society has gone too far in accepting people who are transgender
B. Our society has not gone far enough in accepting people who are transgender
C. Our society has been about right when it comes to accepting people who are transgender","Wihch of the foniowllg snaettmets coems clesor to your feelings?
A. Our society has gone too far in accepting people who are transgender
B. Our society has not gone far enough in accepting people who are transgender
C. Our society has been about right when it comes to accepting people who are transgender"
198,SECUR1_W49,3,"On a different topic, compared with five years ago, do you feel your personal information is
A. More secure
B. Less secure
C. About the same","On a deniferft topic, ceopmrad with five yares ago, do you feel your pasrenol ifiamotornn is
A. More secure
B. Less secure
C. About the same"
199,CONCERNGRPa_W49,3,"How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How cennreocd are you, if at all, about how much poenasrl iirftoanomn law eonmfnercet aengiecs mihgt know aobut you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
200,CONCERNGRPb_W49,3,"How concerned are you, if at all, about how much personal information advertisers might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How creocennd are you, if at all, abuot how much pesoanrl ifroonaimtn atieserdrvs might know abuot you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
201,CONCERNGRPc_W49,3,"How concerned are you, if at all, about how much personal information your employer might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How cnrcoened are you, if at all, aubot how much porsaenl ioanrotifmn your epemoylr mhigt know aoubt you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
202,CONCERNGRPd_W49,3,"How concerned are you, if at all, about how much personal information the companies you buy things from might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How cornnceed are you, if at all, auobt how much psnoreal iotnmfrioan the canmieops you buy tnighs from mhigt know abuot you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
