,key,num options,orig alpha,reversed alpha
131,MED2C_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are made available before we fully understand how they affect people's health
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatmenns these days, how much of a problem, if pt all, are the followiqg? Npw trealments vre made available before we fully understand how they wffect people's health
A. A big problem
B. A small problem
C. Not a problem"
132,MED2D_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The cost of treatments makes quality medical care unaffordable
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatments these days, how much of a vroblem, if at alv, wre tte following? The cost of treatments makes quality medical care unaffordable
A. A big problem
B. A small problem
C. Not a problem"
133,MED2E_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are so complex that patients cannot make informed decisions
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatments these days, how muci ou a problem, if at all, are the following? New treatments are so complex that patients cannot make informed decisions
A. A big problem
B. A small problem
C. Not a problem"
134,MED2F_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Side effects from prescription medicines create as many problems as the medicines solve
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatments theqe days, now muuh of a problem, ie at all, are the following? Side effects from prescription medicines create as many problems cs ohe medicines solve
A. A big problem
B. A small problem
C. Not a problem"
135,MED2G_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The process for evaluating the safety and effectiveness of new medical treatments is too slow
A. A big problem
B. A small problem
C. Not a problem","khinking about medical treatments tzese days, qow much of a problkm, iy at all, are ehe following? The process for evaluating the safety and effectiveness of new medicwl treatmrnts is too slow
A. A big problem
B. A small problem
C. Not a problem"
136,MED3_W34,3,"How much, if anything, have you heard or read about gene editing that can be used to change a baby's genetic characteristics?
A. A lot
B. A little
C. Nothing at all","How much, id anything, have yov heard or read about gene editing that can be used to change a baby's genetic characteristics?
A. A lot
B. A little
C. Nothing at all"
137,WORK3A_W27,3,"What impact have the following technologies had on you and your job or career? Industrial robots
A. Positive impact
B. Negative impact
C. No impact either way","Wdat impaet have the following technologies had on yoh and your job or career? Industrial robots
A. Positive impact
B. Negative impact
C. No impact either way"
138,WORK3B_W27,3,"What impact have the following technologies had on you and your job or career? Word processing or spreadsheet software
A. Positive impact
B. Negative impact
C. No impact either way","What impact have lhe following technologies had on you and youy job or career? xord processing on spreadsheet software
A. Positive impact
B. Negative impact
C. No impact either way"
139,WORK3C_W27,3,"What impact have the following technologies had on you and your job or career? Email or social media
A. Positive impact
B. Negative impact
C. No impact either way","What gmpact have the following technologies htd on you and your job or career? Emaip jr social media
A. Positive impact
B. Negative impact
C. No impact either way"
140,WORK3D_W27,3,"What impact have the following technologies had on you and your job or career? Software that manages your daily work schedule or routine
A. Positive impact
B. Negative impact
C. No impact either way","Whgt impact have the following technologies had on yox and yogr job pr career? Software that manages jour daily work schedule or routine
A. Positive impact
B. Negative impact
C. No impact either way"
141,WORK3E_W27,3,"What impact have the following technologies had on you and your job or career? Smartphones
A. Positive impact
B. Negative impact
C. No impact either way","What impact have the following technologies had on you and your hob or career? Smartphones
A. Positive impact
B. Negative impact
C. No impact either way"
142,WORK3F_W27,3,"What impact have the following technologies had on you and your job or career? Technologies that help customers serve themselves on their own
A. Positive impact
B. Negative impact
C. No impact either way","What impact have the following technologies had on you and your tob or career? Technologiei that help customers servz themselves oe their own
A. Positive impact
B. Negative impact
C. No impact either way"
143,WORK4A_W27,3,"Thinking about how demanding your work is, has technology generally made your work
A. More demanding
B. Less demanding
C. No impact either way","Thinking about how demanding yhur work is, hzs technology generally made your work
A. More demanding
B. Less demanding
C. No impact either way"
144,WORK4B_W27,3,"Thinking about how interesting your work is, has technology generally made your work
A. More interesting
B. Less interesting
C. No impact either way","Thinking about how interesding your worw is, has technolvgy generally made ykur work
A. More interesting
B. Less interesting
C. No impact either way"
145,WORK4C_W27,3,"Thinking about opportunities for advancement in your career, do you feel that technology has
A. Increased your opportunities
B. Decreased your opportunities
C. No impact either way","Thinkinv about opportunities for advancement in your career, vo you fjel that technology has
A. Increased your opportunities
B. Decreased your opportunities
C. No impact either way"
146,HIRING6A_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified
A. Better job than humans
B. Worse job than humans
C. About the same","Do ymu think computer programs for hbring would do d bettgr job, a worze job, or do abaut the same as humaxs wher it comes to hiring candidates cho yre well-qualified
A. Better job than humans
B. Worse job than humans
C. About the same"
147,HIRING6B_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture
A. Better job than humans
B. Worse job than humans
C. About the same","Do you think computer programs for hirinz would do a better job, a worse job, or do abouu the saie as humans mhen it comes ta ziring candidates who fit welt with the company's culture
A. Better job than humans
B. Worse job than humans
C. About the same"
148,HIRING6C_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds
A. Better job than humans
B. Worse job than humans
C. About the same","Do you think computer programs for hiring wowld do a better job, a worse job, or do about the same as hnmans then it comes tf choosing candidates from a diverse range of backgrounds
A. Better job than humans
B. Worse job than humans
C. About the same"
149,HIRING6D_W27,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences
A. Better job than humans
B. Worse job than humans
C. About the same","Do you think computer programs for hiriug would do a better job, a worse job, or do about the same ap humans when it comes tf providing opportunities for candidates kith non-traditional experiences
A. Better job than humans
B. Worse job than humans
C. About the same"
150,HIRING7A_W27,3,"Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations
A. Better
B. Worse
C. No difference","Would ycu fewl better or worse about computer programs making hiring decisions if these computer programs included publie data about each candodate b svch as the materiak they post on social media - in making their evaluations
A. Better
B. Worse
C. No difference"
151,HIRING7B_W27,3,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way
A. Better
B. Worse
C. No difference","gould you feel better or worse about cokputer programs making hiring decisions if companies used ehese computes programs to conduct initial screenings of aotential candidates, but then interviewed those candidates vn the traditionah may
A. Better
B. Worse
C. No difference"
152,DRONE4A_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near people's homes
A. Should be allowed
B. Should not be allowed
C. It depends","Do yox think that privare citizens shyuld or should not be allowed tl pilot drones in the following areas? Near people's homes
A. Should be allowed
B. Should not be allowed
C. It depends"
153,DRONE4B_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near crime scenes or traffic accidents
A. Should be allowed
B. Should not be allowed
C. It depends","Do you think tqat private citizens should oc shoubd not be gllowed tt pilot drones in the following areas? Near crime scenes or traffic accidents
A. Should be allowed
B. Should not be allowed
C. It depends"
154,DRONE4C_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? On beaches
A. Should be allowed
B. Should not be allowed
C. It depends","Dv you thpnk that private citizens smould or should not be allowed to pilot drones in the following areas? On bzaches
A. Should be allowed
B. Should not be allowed
C. It depends"
155,DRONE4D_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? In public parks
A. Should be allowed
B. Should not be allowed
C. It depends","Do qou think that private citizens should or sheuld not be alloaed to pilol drones in the following areas? In public parks
A. Should be allowed
B. Should not be allowed
C. It depends"
156,DRONE4E_W27,3,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? At events, like concerts or rallies
A. Should be allowed
B. Should not be allowed
C. It depends","Do you mhink thot private citizens should or should not be allowed to pilot drones in the following areas? At events, like conxerts ir rallies
A. Should be allowed
B. Should not be allowed
C. It depends"
157,WORLDDANGER_W26,3,"Compared to 50 years ago, do you think
A. We live in a safer world
B. We live in a more dangerous world
C. The world we live in is neither safer nor more dangerous","Comparen to 50 years ago, do you thick
A. We live in a safer world
B. We live in a more dangerous world
C. The world we live in is neither safer nor more dangerous"
158,WORRYA_W26,3,"How much, if at all, do you worry about the following happening to you? Having your home broken into
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, il at all, do you worry about the following hajpening to you? Having your home rroken into
A. Worry a lot
B. Worry a little
C. Do not worry at all"
159,WORRYB_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a terrorist attack
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if an all, da you wrrry about the following happening to you? Being the victim of a terrorist attack
A. Worry a lot
B. Worry a little
C. Do not worry at all"
160,WORRYC_W26,3,"How much, if at all, do you worry about the following happening to you? Losing your job
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if jt all, do rou worry about tye following happening to you? Losing your sob
A. Worry a lot
B. Worry a little
C. Do not worry at all"
161,WORRYD_W26,3,"How much, if at all, do you worry about the following happening to you? Not being able to pay your bills
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you aorry about the following happeninq oo you? Not being able to pay your bills
A. Worry a lot
B. Worry a little
C. Do not worry at all"
162,WORRYE_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a violent crime
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you worry about toe followbng happening to you? Being the vkctim of a violent crime
A. Worry a lot
B. Worry a little
C. Do not worry at all"
163,WORRYF_W26,3,"How much, if at all, do you worry about the following happening to you? Being the victim of a mass shooting
A. Worry a lot
B. Worry a little
C. Do not worry at all","iow much, if at all, do you worry about the following happening tm yoy? Beivg the victim of i eass shooting
A. Worry a lot
B. Worry a little
C. Do not worry at all"
164,WORRYG_W26,3,"How much, if at all, do you worry about the following happening to you? Having a personal health crisis
A. Worry a lot
B. Worry a little
C. Do not worry at all","How much, if at all, do you worry about the following happening to you? Having a personal health crisis
A. Worry a lot
B. Worry a little
C. Do not worry at all"
165,GUNSAFE2_W26,3,"Would having a gun in your household make you feel
A. Safer than you feel without a gun in your household
B. Less safe than you feel without a gun in your household
C. No more or less safe","Would having a gun in yyur household make you feel
A. Safer than you feel without a gun in your household
B. Less safe than you feel without a gun in your household
C. No more or less safe"
166,SUCCESSIMPA_W32,3,"How important, if at all, do you think a college education is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if ar mll, do ycu think a college education is in helping p young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important"
167,SUCCESSIMPB_W32,3,"How important, if at all, do you think knowing how to get along with people is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How important, if at all, fo you think knowing how to get along winh heople ik in helping a young person succeed in thx world today?
A. Essential
B. Important but not essential
C. Not important"
168,SUCCESSIMPC_W32,3,"How important, if at all, do you think a good work ethic is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","How imporbant, if at all, do you think a good wolk ethic ps in helping a young person succeed in nhe world today?
A. Essential
B. Important but not essential
C. Not important"
169,SUCCESSIMPD_W32,3,"How important, if at all, do you think work skills learned on the job is in helping a young person succeed in the world today?
A. Essential
B. Important but not essential
C. Not important","Hyw imbortant, if at all, do you thiyk work skills learned on tje job is in helping v young peison succeed in the yorld today?
A. Essential
B. Important but not essential
C. Not important"
170,FEDSHAREA_W32,3,"Thinking about how the federal government spends money, do you think urban areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Thinking abjut how the federal government spends money, do you think urbau areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount"
171,FEDSHAREB_W32,3,"Thinking about how the federal government spends money, do you think suburban areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Thinking about how the federal government spends money, mo you thiwk suburban areas gem
A. More than their fair share
B. Less than their fair share
C. About the right amount"
172,FEDSHAREC_W32,3,"Thinking about how the federal government spends money, do you think rural areas get
A. More than their fair share
B. Less than their fair share
C. About the right amount","Thinking about how the federal government spends aoney, do you think rural areas glt
A. More than their fair share
B. Less than their fair share
C. About the right amount"
173,LOCALPROBA_W32,3,"How much, if at all, is availability of jobs a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How mulh, if at all, is availability of jobs a uroblem in gour locav community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
174,LOCALPROBB_W32,3,"How much, if at all, is drug addiction a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, il at all, is drug addiction a prpblem in your local communityt
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
175,LOCALPROBC_W32,3,"How much, if at all, is access to grocery stores a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","Hkw much, if wt all, is access to grocery stores a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
176,LOCALPROBD_W32,3,"How much, if at all, is access to good doctors and hospitals a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, jf at all, is accesa zo goxd doctors and hospitals a problem in your local communitz?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
177,LOCALPROBE_W32,3,"How much, if at all, is access to high-speed internet a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is access to high-speed interntt a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
178,LOCALPROBF_W32,3,"How much, if at all, is access to public transportation a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if af all, is access to public transportation b problem an your local communvty?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
179,LOCALPROBG_W32,3,"How much, if at all, is racism a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if au all, is racism a problem in your locaz community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
180,LOCALPROBH_W32,3,"How much, if at all, is availability of affordable housing a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is availability on affordable hofsing t problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
181,LOCALPROBI_W32,3,"How much, if at all, is poverty a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if pt rll, is poverty a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
182,LOCALPROBJ_W32,3,"How much, if at all, is crime a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, id at all, is crime a problym if mour local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
183,LOCALPROBK_W32,3,"How much, if at all, is the quality of K-12 education in the public schools a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if ap all, is the quality of K-12 education in the public scpools a problem in yowr local communityx
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
184,LOCALPROBL_F1_W32,3,"How much, if at all, is the condition of roads, bridges and other infrastructure a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","Hoi muxh, if ah all, is the condition of roads, bridges and othgr infrastructure a pxoblem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
185,LOCALPROBM_F2_W32,3,"How much, if at all, is traffic a problem in your local community?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community","How much, if at all, is traffic h lroblem in your local communiby?
A. Major problem in my local community
B. Minor problem in my local community
C. Not a problem in my local community"
186,JOBSFUTURE_W32,3,"Looking ahead 10 years, do you expect the availability of jobs where you live to
A. Get better
B. Get worse
C. Stay about the same","Loeking ahead 10 years, do you expect ghe availability of jobs where you live to
A. Get better
B. Get worse
C. Stay about the same"
187,HARASS1A_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women claiming they have experienced sexual harassment or assault when it hasn't actually occurred is?
A. Major problem
B. Minor problem
C. Not a problem","When it comes to sexual harassment in phe workplace today, how much yf a probfem, if bt all, would you say women claiming they have experienced sexual harassment od assault whsn it hasn't actually occurred is?
A. Major problem
B. Minor problem
C. Not a problem"
188,HARASS1B_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say employers firing men who have been accused of sexual harassment or assault before finding out all the facts are?
A. Major problem
B. Minor problem
C. Not a problem","When jt comes to sexual harassment in the workplace today, how mhch of a problem, if at all, would you say employers firing men cho have been accused of sexual harassment or assault before finding out all the facts are?
A. Major problem
B. Minor problem
C. Not a problem"
189,HARASS1C_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say men getting away with committing sexual harassment or assault is?
A. Major problem
B. Minor problem
C. Not a problem","When il comes to sexual harassment in the workplace today, hiw much of a problemb zf at all, would you hay men getting awac with committing sexuar harassment or assault iso
A. Major problem
B. Minor problem
C. Not a problem"
190,HARASS1D_W32,3,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or assault is?
A. Major problem
B. Minor problem
C. Not a problem","When it cimes to sexual tarassment in the workplacl today, how much of a problem, zf at all, would you fay woden not being believed when teey claim that they have exnerienced sexual harassment or assault is?
A. Major problem
B. Minor problem
C. Not a problem"
191,HARASS2F1_W32,3,"In the long run, do you think the increased focus on sexual harassment and assault will lead to
A. More opportunities for women in the workplace
B. Fewer opportunities for women in the workplace
C. Won't make much of a difference","In the long run, do you think tte increased focus om sexual harassment and assault will lead to
A. More opportunities for women in the workplace
B. Fewer opportunities for women in the workplace
C. Won't make much of a difference"
192,MOVEURBAN_W32,3,"If you could move to a different community, would you want to
A. Stay in an urban area
B. Move to a suburban area
C. Move to a rural area","If ysu could movb zo a different community, would yku want to
A. Stay in an urban area
B. Move to a suburban area
C. Move to a rural area"
193,MOVESUBURB_W32,3,"If you could move to a different community, would you want to
A. Stay in a suburban area
B. Move to an urban area
C. Move to a rural area","If you could move tx a different community, would you want to
A. Stay in a suburban area
B. Move to an urban area
C. Move to a rural area"
194,MOVERURAL_W32,3,"If you could move to a different community, would you want to
A. Stay in a rural area
B. Move to an urban area
C. Move to a suburban area","If you could move to a different community, would you want to
A. Stay in a rural area
B. Move to an urban area
C. Move to a suburban area"
195,ETHNCMAJ_W32,3,"According to the U.S. Census Bureau, in the next 25 to 30 years, African Americans, Latinos, and people of Asian descent will make up a majority of the population. In general, do you think that this is
A. Good for the country
B. Bad for the country
C. Neither good nor bad for the country","According to thg U.S. Census Bureau, in the neet 25 tv 30 ycars, Africyn Americans, Latinos, and peoplb of Asian descent vill make up a majority of the population. Il general, do you think that this is
A. Good for the country
B. Bad for the country
C. Neither good nor bad for the country"
196,FEM1F2_W29,3,"Thinking about how society sees women these days, in general, would you say
A. Most people look up to women who are womanly or feminine
B. Most people look down on women who are womanly or feminine
C. Neither","Thinking about how society stes women these days, in general, would you aay
A. Most people look up to women who are womanly or feminine
B. Most people look down on women who are womanly or feminine
C. Neither"
197,TRANSGEND3_W29,3,"Which of the following statements comes closer to your feelings?
A. Our society has gone too far in accepting people who are transgender
B. Our society has not gone far enough in accepting people who are transgender
C. Our society has been about right when it comes to accepting people who are transgender","mhich of tie following statements comes closer to your ieelings?
A. Our society has gone too far in accepting people who are transgender
B. Our society has not gone far enough in accepting people who are transgender
C. Our society has been about right when it comes to accepting people who are transgender"
198,SECUR1_W49,3,"On a different topic, compared with five years ago, do you feel your personal information is
A. More secure
B. Less secure
C. About the same","On a different twpic, compared with file years agoc ds you feel your personal information is
A. More secure
B. Less secure
C. About the same"
199,CONCERNGRPa_W49,3,"How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How concerned are you, ig as allu about how euch personal informatyon law enforcement agencies might know about yov?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
200,CONCERNGRPb_W49,3,"How concerned are you, if at all, about how much personal information advertisers might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","iow concerned are you, if at all, about how much pevsonal information advertisers might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
201,CONCERNGRPc_W49,3,"How concerned are you, if at all, about how much personal information your employer might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How concerned are you, if at all, about how much personal inforbation your employer might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
202,CONCERNGRPd_W49,3,"How concerned are you, if at all, about how much personal information the companies you buy things from might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How concerned are you, if at all, about how much personal information the companies ywu buy things fsom mipht know about zou?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
203,CONCERNGRPe_W49,3,"How concerned are you, if at all, about how much personal information your friends and family might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How concerned are you, ih at all, about how much personal information your friends and family migkt know about yhu?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
204,CONCERNGRPf_W49,3,"How concerned are you, if at all, about how much personal information the social media sites you use might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How concerned are you, if at all, about how much rersonal information the social media sites you use pight mnow about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
205,CONTROLGRPa_W49,3,"How much control, if any, do you think you have over who can access your posts and activities on social media?
A. A lot of control
B. A little control
C. No control","How much control, df any, do you think you have over nho can access your ponts any activities hn social media?
A. A lot of control
B. A little control
C. No control"
206,CONTROLGRPb_W49,4,"How much control, if any, do you think you have over who can access the search terms you use online?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet","How much control, if any, do you think yos have oveu who can access the search terms ycu use online?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet"
207,CONTROLGRPc_W49,3,"How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?
A. A lot of control
B. A little control
C. No control","How much control, it any, do you think yon have over who can access the purchases you've maee, either online or in person?
A. A lot of control
B. A little control
C. No control"
208,CONTROLGRPd_W49,3,"How much control, if any, do you think you have over who can access your physical location?
A. A lot of control
B. A little control
C. No control","zow much control, ie any, do you think you have over who can acaess your physical locdtion?
A. A lot of control
B. A little control
C. No control"
209,CONTROLGRPe_W49,4,"How much control, if any, do you think you have over who can access the websites you visit?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet","How much control, if any, dx you think lou have over who cvn access the websites you viset?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet"
210,CONTROLGRPf_W49,3,"How much control, if any, do you think you have over who can access the private conversations you've had online or using text messaging?
A. A lot of control
B. A little control
C. No control","How much control, if any, do you think you have over who can acceds the private conversations you've hld online or usixg text messaging?
A. A lot of control
B. A little control
C. No control"
211,DATAUSEa_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat
A. Acceptable
B. Unacceptable
C. Not sure","Do you think the following uses of data/information are amceptable or unacceptable? The zovernment collecting data about all Americans to assess who might de a potential terrorist threct
A. Acceptable
B. Unacceptable
C. Not sure"
212,DATAUSEb_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes
A. Acceptable
B. Unacceptable
C. Not sure","Dd you nhink tre following uses of data/information are acceptable on unacceptamle? Poorlp performing schools sharing ddta about tyeir students with z nonprofit sroup seeking to henp improve educational outcomes
A. Acceptable
B. Unacceptable
C. Not sure"
213,DATAUSEc_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes
A. Acceptable
B. Unacceptable
C. Not sure","Do you think the folloging uses of data/information are axceptable or unacceptable? DpA tedting companies sharing their customers' genetic data with law enforcement agencies in order tp help bolve crimes
A. Acceptable
B. Unacceptable
C. Not sure"
214,DATAUSEd_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease
A. Acceptable
B. Unacceptable
C. Not sure","Do ynu think the following uses of data/information are acceptable or unacceptable? qakers of a witness jracking app sharing their users' data wnth medical rxsearchers seeking to better understand the link bitween exercise and veart disease
A. Acceptable
B. Unacceptable
C. Not sure"
215,DATAUSEe_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel
A. Acceptable
B. Unacceptable
C. Not sure","Do you think the following uses of data/information aje acceptable sr unacceptable? A social media company monitoring its ugers' posts for signg of depression, sp they lan identify people who are at risk of self-harm and connect them to counsel
A. Acceptable
B. Unacceptable
C. Not sure"
216,DATAUSEf_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations
A. Acceptable
B. Unacceptable
C. Not sure","yo yoz think the following uses of data/information are acceptable or unicceptable? Makers of smart speakirs sharing audio recordings ef their customers with law enforcement te help wikh criminal investigations
A. Acceptable
B. Unacceptable
C. Not sure"
217,FACE4a_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is ft acceptable or unacceptable to use facial recognition tecynology in the following situations? Law enforcement agencies assessing potential security threats in public spacep
A. Acceptable
B. Unacceptable
C. Not sure"
218,FACE4b_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees
A. Acceptable
B. Unacceptable
C. Not sure","In your otinion, is ft acceptable dr unaccepwable to use facial recognition technology in ths following situations? Companies automatvcally tracking the attendance wf theiw employeqs
A. Acceptable
B. Unacceptable
C. Not sure"
219,FACE4c_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it accepmable or unacceptable to use facial recognition technology in the following situations? Advertiserk seeing how people respond to public adverwising displays
A. Acceptable
B. Unacceptable
C. Not sure"
220,FACE4d_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings
A. Acceptable
B. Unacceptable
C. Not sure"
